# QDB Assay Design Statistics

## Basic Statistics
Statistic,Value
Total Valid Designs,1844022
Target Length (avg),100.00 ± 0.00
Target Length (min-max),100 - 100
Capture Probe Length (avg),50.00 ± 0.00
Capture Probe Length (min-max),50 - 50
Reporter Probe Length (avg),50.00 ± 0.00
Reporter Probe Length (min-max),50 - 50

## GC Content Statistics
Probe Type,Avg GC (%),Std Dev,Min (%),Max (%)
Capture Probe,46.02,4.15,40.00,58.33
Reporter Probe,46.07,4.19,40.00,60.00

## Melting Temperature Statistics
Probe Type,Avg Tm (°C),Std Dev,Min (°C),Max (°C)
Capture Probe,68.58,1.90,61.92,72.00
Reporter Probe,68.59,1.90,61.92,72.00

## Top 30 Organisms
Organism,Count,Percent,Strain Count
Human betaherpesvirus 5 isolate BM34,480,0.026030058209717672,1
Human betaherpesvirus 5 isolate P14 chromosome 1,480,0.026030058209717672,1
Human betaherpesvirus 5 strain P-083,480,0.026030058209717672,1
Human betaherpesvirus 5 strain HANChild1,480,0.026030058209717672,1
Human betaherpesvirus 5 isolate VR5022,480,0.026030058209717672,1
Human betaherpesvirus 5 isolate TB40-E_UNC,480,0.026030058209717672,1
Human herpesvirus 5 strain JER893,480,0.026030058209717672,1
Human herpesvirus 5 strain JER5268,480,0.026030058209717672,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1595,480,0.026030058209717672,1
Human herpesvirus 5 strain 2CEN30,480,0.026030058209717672,1
Human betaherpesvirus 5 strain HAN-SCT18,478,0.02592159963384385,1
Human betaherpesvirus 5 strain HAN-SOT5,478,0.02592159963384385,1
Human betaherpesvirus 5 strain PRA5,478,0.02592159963384385,1
Human betaherpesvirus 5 strain HANRTR9,478,0.02592159963384385,1
Human herpesvirus 5 strain JER5695,478,0.02592159963384385,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1802,478,0.02592159963384385,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1804,478,0.02592159963384385,1
Human herpesvirus 5 strain PAV8,478,0.02592159963384385,1
Human betaherpesvirus 5 strain HAN-SCT14,476,0.025813141057970022,1
Human betaherpesvirus 5 isolate BM8,476,0.025813141057970022,1
Human betaherpesvirus 5 strain HANSCTR1B,476,0.025813141057970022,1
Human betaherpesvirus 5 isolate VR5235,476,0.025813141057970022,1
Human herpesvirus 5 strain Merlin isolate RCMV1853,476,0.025813141057970022,1
Human herpesvirus 5 strain Merlin isolate RCMV1857,476,0.025813141057970022,1
Human herpesvirus 5 strain JER2002,476,0.025813141057970022,1
Elephantid herpesvirus 1 strain Emelia,475,0.02575891177003311,1
Human betaherpesvirus 5 strain HAN-SCT16,474,0.0257046824820962,1
Human betaherpesvirus 5 strain LUS243,474,0.0257046824820962,1
Human betaherpesvirus 5 strain PRA4,474,0.0257046824820962,1
Human betaherpesvirus 5 strain NAN4LA,474,0.0257046824820962,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1654,474,0.0257046824820962,1
Human herpesvirus 5 strain HAN21,474,0.0257046824820962,1
Human herpesvirus 5 strain PAV5,474,0.0257046824820962,1
Human betaherpesvirus 5 strain HAN-SCT17,472,0.025596223906222376,1
Human betaherpesvirus 5 strain GLA-SOT3,472,0.025596223906222376,1
Human betaherpesvirus 5 strain PRA7,472,0.025596223906222376,1
Human betaherpesvirus 5 strain HANRTR8,472,0.025596223906222376,1
Human herpesvirus 5 strain Merlin isolate RCMV1847,472,0.025596223906222376,1
Human herpesvirus 5 strain JER851,472,0.025596223906222376,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1810,472,0.025596223906222376,1
Human herpesvirus 5 strain Towne,472,0.025596223906222376,1
Human betaherpesvirus 5 isolate VR3908,470,0.02548776533034855,1
Human herpesvirus 5 strain Merlin isolate RCMV1855,470,0.02548776533034855,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1800,470,0.02548776533034855,1
Human herpesvirus 5 strain HAN22,470,0.02548776533034855,1
Human herpesvirus 5 strain Merlin isolate RCMV1201,468,0.02537930675447473,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1796,468,0.02537930675447473,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1831,468,0.02537930675447473,1
Human herpesvirus 5 strain HAN27,468,0.02537930675447473,1
Human betaherpesvirus 5 isolate U3_3M genome assembly,466,0.025270848178600907,1
UNVERIFIED: Human betaherpesvirus 5 isolate P10 chromosome 1,466,0.025270848178600907,1
Human betaherpesvirus 5 strain HER1,466,0.025270848178600907,1
Human herpesvirus 5 strain Merlin isolate RCMV1200,466,0.025270848178600907,1
Human herpesvirus 5 strain Merlin isolate RCMV1821,466,0.025270848178600907,1
Human herpesvirus 5 strain JER4035,466,0.025270848178600907,1
Human betaherpesvirus 5 strain Merlin isolate RCMV1815,466,0.025270848178600907,1
Human herpesvirus 5 strain HAN19,466,0.025270848178600907,1
Human herpesvirus 5 strain HAN28,466,0.025270848178600907,1
Human herpesvirus 5 strain HAN38,466,0.025270848178600907,1
Human betaherpesvirus 5 isolate BM18,464,0.02516238960272708,1
Human betaherpesvirus 5 strain SYD-SCT1,464,0.02516238960272708,1
Human betaherpesvirus 5 strain HANChild2&3,464,0.02516238960272708,1
Human betaherpesvirus 5 strain HANSCTR9,464,0.02516238960272708,1
Human betaherpesvirus 5 isolate NR,464,0.02516238960272708,1
Human herpesvirus 5 strain Merlin isolate RCMV2035,464,0.02516238960272708,1
Human herpesvirus 5 strain HAN30,464,0.02516238960272708,1
Human herpesvirus 5 strain HAN33,464,0.02516238960272708,1
Human herpesvirus 5 strain PAV25,464,0.02516238960272708,1
Human herpesvirus 5 strain U8,464,0.02516238960272708,1
Human betaherpesvirus 5 isolate VIE16 genome assembly,462,0.025053931026853257,1
Human betaherpesvirus 5 isolate PRA07 genome assembly,462,0.025053931026853257,1
Human betaherpesvirus 5 isolate PRA05 genome assembly,462,0.025053931026853257,1
Human herpesvirus 5 strain Merlin isolate RCMV1814,462,0.025053931026853257,1
Human herpesvirus 5 strain JER3230,462,0.025053931026853257,1
Human herpesvirus 5 strain JER3855,462,0.025053931026853257,1
Human herpesvirus 5 strain JER4559,462,0.025053931026853257,1
Human herpesvirus 5 strain JER5409,462,0.025053931026853257,1
Human herpesvirus 5 strain 2CEN5,462,0.025053931026853257,1
Human herpesvirus 5 strain PAV16,462,0.025053931026853257,1
Human herpesvirus 5 strain Toledo,462,0.025053931026853257,1
Equid herpesvirus 1,462,0.025053931026853257,1
Cercopithecine herpesvirus 5 strain Colburn,461,0.024999701738916347,1
Human betaherpesvirus 5 strain P-226,460,0.024945472450979438,1
Human betaherpesvirus 5 isolate Toledo-p7 majority,460,0.024945472450979438,1
Human betaherpesvirus 5 clone TAR Toledo-F,460,0.024945472450979438,1
Human betaherpesvirus 5 strain HANRTR5,460,0.024945472450979438,1
Human herpesvirus 5 strain Merlin isolate RCMV1825,460,0.024945472450979438,1
Human herpesvirus 5 strain HAN11,460,0.024945472450979438,1
Flyfo siphovirus Tbat1_6,459,0.024891243163042524,1
Human betaherpesvirus 5 isolate DUR08 genome assembly,458,0.024837013875105608,1
Human betaherpesvirus 5 strain DABE,458,0.024837013875105608,1
Human betaherpesvirus 5 strain SYD-SCT2,458,0.024837013875105608,1
Human betaherpesvirus 5 strain HANSCTR10,458,0.024837013875105608,1
Human betaherpesvirus 5 strain NANU,458,0.024837013875105608,1
Human herpesvirus 5 strain HAN20,458,0.024837013875105608,1
Human betaherpesvirus 5 strain HANSCTR8,456,0.024728555299231788,1
Human herpesvirus 5 transgenic strain CINCY+Towne,456,0.024728555299231788,1
Equid herpesvirus 1 DNA,456,0.024728555299231788,2
Murid herpesvirus 1,454,0.024620096723357965,1
Human betaherpesvirus 5 isolate S1_0M genome assembly,454,0.024620096723357965,1
Human betaherpesvirus 5 strain PAV32,454,0.024620096723357965,1
Human herpesvirus 5 strain PAV20,454,0.024620096723357965,1
Human herpesvirus 5 strain AD169,454,0.024620096723357965,1
Human betaherpesvirus 5 isolate DUR12 genome assembly,452,0.02451163814748414,1
Human betaherpesvirus 5 isolate UXCA_Merck_UNC,452,0.02451163814748414,1
Equid alphaherpesvirus 4 isolate DE17_2,451,0.02445740885954723,1
Human betaherpesvirus 5 isolate P4 chromosome 1,450,0.024403179571610315,1
Human betaherpesvirus 5 strain P-232,450,0.024403179571610315,1
Human betaherpesvirus 5 isolate SUB_24,450,0.024403179571610315,1
Human herpesvirus 5 strain HAN40,450,0.024403179571610315,1
Human betaherpesvirus 5 strain HANSCTR11A,448,0.024294720995736496,1
Human betaherpesvirus 5 isolate SUB_22,448,0.024294720995736496,1
Human herpesvirus 5 strain PAV12,448,0.024294720995736496,1
Human herpesvirus 5 strain Merlin isolate RCMV1528,448,0.024294720995736496,1
Human herpesvirus 5 strain TR,448,0.024294720995736496,1
Human gammaherpesvirus 4 strain Epstein-Barr virus isolate IMS_Saliva_90_BWA,448,0.024294720995736496,1
Human betaherpesvirus 5 strain DB,446,0.02418626241986267,1
Human herpesvirus 5 strain Davis,446,0.02418626241986267,1
Elephant endotheliotropic herpesvirus 5 isolate RajA,445,0.02413203313192576,1
Human betaherpesvirus 5 strain HAN-SCT15,444,0.024077803843988846,1
Human betaherpesvirus 5 strain HANRTR1B,442,0.023969345268115023,1
Human betaherpesvirus 5 strain NAN1LA,442,0.023969345268115023,1
Equid alphaherpesvirus 4 isolate KY22-1,442,0.023969345268115023,1
Human betaherpesvirus 5 strain HAN-SCT19,440,0.0238608866922412,1
Human betaherpesvirus 5 strain HAN-SOT3,440,0.0238608866922412,1
Human betaherpesvirus 5 strain HANSCTR13,440,0.0238608866922412,1
Equid herpesvirus 9,440,0.0238608866922412,1
Human herpesvirus 3 isolate 1003_2008,439,0.023806657404304286,1
Human herpesvirus 3 isolate 1003/2008,439,0.023806657404304286,1
Human herpesvirus 5 strain HAN2,438,0.023752428116367373,1
Human alphaherpesvirus 3 isolate VZVs_RanchoCucamong.CA.USA_34.14_Z_5,437,0.023698198828430463,1
Human alphaherpesvirus 3 isolate VZVs/RanchoCucamong.CA.USA/34.14/Z_5,437,0.023698198828430463,1
Human betaherpesvirus 5 strain GLA-SOT4,434,0.023535510964619727,1
Human betaherpesvirus 5 strain GLA-SOT2,434,0.023535510964619727,1
Human betaherpesvirus 5 isolate VHL-E_Merck_UNC,434,0.023535510964619727,1
Cercopithecine herpesvirus 9,434,0.023535510964619727,1
Human betaherpesvirus 5 isolate PRA06 genome assembly,432,0.023427052388745904,1
Akhmeta virus isolate Akhmeta_2013-88,429,0.023264364524935167,1
Human gammaherpesvirus 4 UPN108_tumor DNA,428,0.023210135236998258,1
Human gammaherpesvirus 4 UPN375_CD3+ DNA,428,0.023210135236998258,1
Human alphaherpesvirus 3 isolate VZVs_Pasadena.USA_11.13(2)_Z,427,0.023155905949061344,1
Human alphaherpesvirus 3 isolate VZVs/Pasadena.USA/11.13(2)/Z,427,0.023155905949061344,1
Equid alphaherpesvirus 4 isolate DE17_4,427,0.023155905949061344,1
Human betaherpesvirus 5 strain SOMA,426,0.023101676661124435,1
Human herpesvirus 3 isolate 1483_2005,425,0.02304744737318752,1
Human herpesvirus 3 isolate 1483/2005,425,0.02304744737318752,1
Human gammaherpesvirus 4 UPN1802_PBMC DNA,424,0.022993218085250608,1
Human gammaherpesvirus 4 UPN259_PBMC DNA,424,0.022993218085250608,1
Human gammaherpesvirus 4 UPN366_CD56+ DNA,424,0.022993218085250608,1
Human gammaherpesvirus 4 UPN497_PBMC DNA,424,0.022993218085250608,1
Human herpesvirus 4 strain Akata,424,0.022993218085250608,1
Equid alphaherpesvirus 4 isolate DE17_3,423,0.022938988797313698,1
Human gammaherpesvirus 4 UPN140_tumor DNA,422,0.02288475950937679,1
Human gammaherpesvirus 4 UPN18_PBMC DNA,422,0.02288475950937679,1
Human alphaherpesvirus 3 isolate VZV-2_NIH-Pakistan_2023,422,0.02288475950937679,1
Rodent herpesvirus Peru clone L,422,0.02288475950937679,1
Human alphaherpesvirus 3 isolate VZV-2/NIH-Pakistan/2023,422,0.02288475950937679,1
Equid alphaherpesvirus 4 isolate DE17_1,422,0.02288475950937679,1
Human herpesvirus 3 isolate 134_2005,421,0.022830530221439875,1
Human herpesvirus 3 isolate 134/2005,421,0.022830530221439875,1
Panine herpesvirus 2 strain Heberling,420,0.022776300933502962,1
Human gammaherpesvirus 4 UPN134_tumor DNA,420,0.022776300933502962,1
Human gammaherpesvirus 4 UPN417_CD56+ DNA,420,0.022776300933502962,1
Human herpesvirus 3 isolate 405_2007,420,0.022776300933502962,1
Human herpesvirus 3 isolate 875_2004,420,0.022776300933502962,1
Human herpesvirus 3 isolate 405/2007,420,0.022776300933502962,1
Human herpesvirus 3 isolate 875/2004,420,0.022776300933502962,1
Human herpesvirus 5 strain UKNEQAS1,418,0.02266784235762914,1
Human gammaherpesvirus 4 SNT15_cell DNA,418,0.02266784235762914,1
Human gammaherpesvirus 4 UPN14_PBMC DNA,418,0.02266784235762914,1
Human gammaherpesvirus 4 UPN301_CD56+ DNA,418,0.02266784235762914,1
Human gammaherpesvirus 4 UPN310_CD56+ DNA,418,0.02266784235762914,1
Human gammaherpesvirus 4 UPN311_CD56+ DNA,418,0.02266784235762914,1
Human gammaherpesvirus 4 UPN874_PBMC DNA,418,0.02266784235762914,1
Human gammaherpesvirus 4 isolate Akata-GC1,418,0.02266784235762914,1
Human herpesvirus 3 isolate 3_2005,418,0.02266784235762914,1
Human herpesvirus 3 isolate 3/2005,418,0.02266784235762914,1
Human gammaherpesvirus 4 UPN417_PBMC DNA,416,0.022559383781755316,1
Human herpesvirus 3 isolate 52_2007,416,0.022559383781755316,1
Human herpesvirus 3 isolate 413_2000,416,0.022559383781755316,1
Human herpesvirus 3 isolate 1805_2007,416,0.022559383781755316,1
Human herpesvirus 3 isolate 52/2007,416,0.022559383781755316,1
Human herpesvirus 3 isolate 413/2000,416,0.022559383781755316,1
Human herpesvirus 3 isolate 1805/2007,416,0.022559383781755316,1
Human gammaherpesvirus 4 UPN109_PBMC DNA,414,0.022450925205881492,1
Human gammaherpesvirus 4 UPN251_PBMC DNA,414,0.022450925205881492,1
Human gammaherpesvirus 4 UPN3755_tissue DNA,414,0.022450925205881492,1
Human gammaherpesvirus 4 UPN495_PBMC DNA,414,0.022450925205881492,1
Human gammaherpesvirus 4 strain Epstein-Barr virus isolate IMS_Saliva_5_BWA,414,0.022450925205881492,1
Human herpesvirus 3 isolate 1883_2007,413,0.02239669591794458,1
Human herpesvirus 3 isolate 1219_2007,413,0.02239669591794458,1
Human herpesvirus 3 isolate 1883/2007,413,0.02239669591794458,1
Human herpesvirus 3 isolate 1219/2007,413,0.02239669591794458,1
Human gammaherpesvirus 4 UPN105_tumor DNA,412,0.022342466630007666,1
Human gammaherpesvirus 4 UPN563_CD3+ DNA,412,0.022342466630007666,1
Human herpesvirus 3 isolate 667_2005,411,0.022288237342070756,1
Human herpesvirus 3 isolate 457_2008,411,0.022288237342070756,1
Human herpesvirus 3 isolate 667/2005,411,0.022288237342070756,1
Human herpesvirus 3 isolate 457/2008,411,0.022288237342070756,1
Human betaherpesvirus 5 strain HAN-SOT4,410,0.022234008054133846,1
Human gammaherpesvirus 4 UPN132_tumor DNA,410,0.022234008054133846,1
Human gammaherpesvirus 4 UPN15_PBMC DNA,410,0.022234008054133846,1
Human gammaherpesvirus 4 UPN263_PBMC DNA,410,0.022234008054133846,1
Human herpesvirus 3 isolate 1002_2008,410,0.022234008054133846,1
Human herpesvirus 3 isolate 1002/2008,410,0.022234008054133846,1
Human herpesvirus 3 isolate 243_2000,409,0.022179778766196933,1
Human herpesvirus 3 isolate 1256_2004,409,0.022179778766196933,1
Human herpesvirus 3 isolate 551_2005,409,0.022179778766196933,1
Human herpesvirus 3 isolate 243/2000,409,0.022179778766196933,1
Human herpesvirus 3 isolate 1256/2004,409,0.022179778766196933,1
Human herpesvirus 3 isolate 551/2005,409,0.022179778766196933,1
Macaca nemestrina rhadinovirus 2 strain J97167,408,0.02212554947826002,1
Human gammaherpesvirus 4 UPN110_PBMC DNA,408,0.02212554947826002,1
Human gammaherpesvirus 4 UPN112_PBMC DNA,408,0.02212554947826002,1
Human gammaherpesvirus 4 UPN267_PBMC DNA,408,0.02212554947826002,1
Human herpesvirus 3 isolate 2308_2003,407,0.02207132019032311,1
Human herpesvirus 3 isolate 2308/2003,407,0.02207132019032311,1
Human gammaherpesvirus 4 UPN114_tumor DNA,406,0.022017090902386197,1
Human gammaherpesvirus 4 UPN1201_PBMC DNA,406,0.022017090902386197,1
Human gammaherpesvirus 4 UPN130_tumor DNA,406,0.022017090902386197,1
Human gammaherpesvirus 4 UPN3065_PBMC DNA,406,0.022017090902386197,1
Human gammaherpesvirus 4 UPN571_CD56+ DNA,406,0.022017090902386197,1
Human gammaherpesvirus 4 strain Epstein-Barr virus isolate JC_039_BWA,406,0.022017090902386197,1
Human gammaherpesvirus 4 isolate Mutu-GC2,406,0.022017090902386197,1
Human herpesvirus 3 isolate 432_2008,406,0.022017090902386197,1
Human herpesvirus 3 isolate 432/2008,406,0.022017090902386197,1
Human gammaherpesvirus 4 KAI3_cell DNA,404,0.021908632326512373,1
Human gammaherpesvirus 4 UPN266_PBMC DNA,404,0.021908632326512373,1
Human gammaherpesvirus 4 UPN494_CD56+ DNA,404,0.021908632326512373,1
Human gammaherpesvirus 4 UPN98_PBMC DNA,404,0.021908632326512373,1
Human herpesvirus 3 isolate 925_2008,403,0.02185440303857546,1
Human herpesvirus 3 isolate 925/2008,403,0.02185440303857546,1
Human gammaherpesvirus 4 UPN1111_PBMC DNA,402,0.02180017375063855,1
Human gammaherpesvirus 4 UPN113_PBMC DNA,402,0.02180017375063855,1
Human gammaherpesvirus 4 UPN132_PBMC DNA,402,0.02180017375063855,1
Human gammaherpesvirus 4 UPN185_PBMC DNA,402,0.02180017375063855,1
Human gammaherpesvirus 4 UPN3198_PBMC DNA,402,0.02180017375063855,1
Human gammaherpesvirus 4 UPN539_PBMC DNA,402,0.02180017375063855,1
Human alphaherpesvirus 3 isolate VZVs_SanDimas.CA.USA_17.12_Z_9,401,0.02174594446270164,1
Human alphaherpesvirus 3 isolate VZVs/SanDimas.CA.USA/17.12/Z_9,401,0.02174594446270164,1
Human gammaherpesvirus 4 UPN114_PBMC DNA,400,0.021691715174764724,1
Human gammaherpesvirus 4 UPN264_PBMC DNA,400,0.021691715174764724,1
Human gammaherpesvirus 4 UPN519_PBMC DNA,400,0.021691715174764724,1
Human gammaherpesvirus 4 UPN5575_PBMC DNA,400,0.021691715174764724,1
Human gammaherpesvirus 4 isolate Mutu-GC3,400,0.021691715174764724,1
Human herpesvirus 4 strain Mutu,400,0.021691715174764724,1
Human herpesvirus 3 isolate 446_2007,399,0.021637485886827814,1
Human herpesvirus 3 isolate 446/2007,399,0.021637485886827814,1
Human gammaherpesvirus 4 strain IM-3,398,0.021583256598890904,1
Human gammaherpesvirus 4 UPN22_PBMC DNA,398,0.021583256598890904,1
Human gammaherpesvirus 4 UPN4137_tissue DNA,398,0.021583256598890904,1
Human gammaherpesvirus 4 UPN431_CD19+ DNA,398,0.021583256598890904,1
Human gammaherpesvirus 4 UPN99_PBMC DNA,398,0.021583256598890904,1
Human gammaherpesvirus 4 strain Epstein-Barr virus isolate IMS_Saliva_155_BWA,398,0.021583256598890904,1
Human gammaherpesvirus 4 isolate YCCEL1-GC2,398,0.021583256598890904,1
African swine fever virus isolate RSA_2_2004,397,0.02152902731095399,1
Human gammaherpesvirus 4 UPN1926_PBMC DNA,396,0.021474798023017078,1
Human gammaherpesvirus 4 UPN307_CD56+ DNA,396,0.021474798023017078,1
Human gammaherpesvirus 4 strain Epstein-Barr virus isolate IMS_Saliva_187_BWA,396,0.021474798023017078,1
Human gammaherpesvirus 4 isolate YCCEL1-GC1,396,0.021474798023017078,1
Human herpesvirus 4 strain HKNPC1,396,0.021474798023017078,1
Human alphaherpesvirus 3 isolate VZVs_PicoRivera.CA.USA_12.12_Z_2,396,0.021474798023017078,1
Human alphaherpesvirus 3 isolate VZVs/PicoRivera.CA.USA/12.12/Z_2,396,0.021474798023017078,1
Human gammaherpesvirus 4 SNT8_cell DNA,394,0.021366339447143255,1
Human gammaherpesvirus 4 UPN1113_PBMC DNA,394,0.021366339447143255,1
Human gammaherpesvirus 4 UPN1757_PBMC DNA,394,0.021366339447143255,1
Human gammaherpesvirus 4 UPN262_PBMC DNA,394,0.021366339447143255,1
Human gammaherpesvirus 4 UPN5087_PBMC DNA,394,0.021366339447143255,1
Human gammaherpesvirus 4 strain Epstein-Barr virus isolate IMS_Saliva_81_BWA,394,0.021366339447143255,1
Human gammaherpesvirus 4 isolate GDGC2,394,0.021366339447143255,1
Pipistrellus bat coronavirus HKU5,393,0.021312110159206345,1
African swine fever virus isolate Nigeria-RV502,393,0.021312110159206345,1
Red squirrel adenovirus 1 strain DE/2013/Sciurus vulgaris/2013Pa405-00252,393,0.021312110159206345,1
African swine fever virus isolate SY-1,392,0.02125788087126943,1
Human herpesvirus 7 strain RK,392,0.02125788087126943,1
Human gammaherpesvirus 4 SNK10_cell DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 SNT16_cell DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN1101_PBMC DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN123_tumor DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN1833_tissue DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN252_PBMC DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN258_PBMC DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN417_CD3+ DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN470_PBMC DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN97_PBMC DNA,392,0.02125788087126943,1
Human gammaherpesvirus 4 UPN97_tumor DNA,392,0.02125788087126943,1
Human herpesvirus 4 strain M81,392,0.02125788087126943,1
African swine fever virus isolate Pig/HLJ/2018,391,0.021203651583332518,1
African swine fever virus isolate S-S-VR-413000-00008,390,0.02114942229539561,1
Hipposideros pomona bat coronavirus CHB25 isolate CHB0025,390,0.02114942229539561,1
Human gammaherpesvirus 4 SNK1_cell DNA,390,0.02114942229539561,1
Human gammaherpesvirus 4 UPN1002_PBMC DNA,390,0.02114942229539561,1
Human gammaherpesvirus 4 UPN1110_PBMC DNA,390,0.02114942229539561,1
Human gammaherpesvirus 4 UPN130_PBMC DNA,390,0.02114942229539561,1
Human gammaherpesvirus 4 UPN142_gdT-2 DNA,390,0.02114942229539561,1
Human gammaherpesvirus 4 UPN254_PBMC DNA,390,0.02114942229539561,1
Human gammaherpesvirus 4 UPN260_PBMC DNA,390,0.02114942229539561,1
